39.14286056,-77.22081833,MCP25590029,170546518,Montgomery County Police,Property Damage Crash,12/4/17 12:50,Maryland (State),QUINCE ORCHARD RD,Unknown,SPUR TO MD 117,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,N/A,,5E171501-1BF7-4FC3-84F1-5D5A080D8A79,Yes,NO APPARENT INJURY,N/A,UNKNOWN,MD,77241022-5403-4B97-8FBF-AF88D06A6581,SUPERFICIAL,PASSENGER CAR,MOVING CONSTANT SPEED,39.14286056,-77.22081833,"(39.14286056, -77.22081833)"
39.01240667,-76.97886333,MCP2919004H,180009949,Montgomery County Police,Property Damage Crash,2/26/18 15:25,Maryland (State),NEW HAMPSHIRE AVE,County,ADELPHI RD,,N/A,,SAME DIR REAR END,CLOUDY,DRY,DAYLIGHT,N/A,NONE DETECTED,,EA5368C3-9956-4183-AD6E-CD51056B6649,Yes,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,AAABA341-28D4-4578-AF16-05D63E56FF2C,FUNCTIONAL,PASSENGER CAR,SLOWING OR STOPPING,39.01240667,-76.97886333,"(39.01240667, -76.97886333)"
39.11081178,-76.93333179,MCP2586003N,180008544,Montgomery County Police,Property Damage Crash,2/18/18 21:19,County,OLD COLUMBIA PIKE,Maryland (State),OLD COLUMBIA PIKE,,N/A,,HEAD ON LEFT TURN,CLEAR,DRY,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,,C2B361F4-779C-4812-BF59-2E7EE1245AA8,No,NO APPARENT INJURY,N/A,NOT DISTRACTED,MD,AB87B201-929B-49EF-AC73-3C6E4071B7EF,DESTROYED,(SPORT) UTILITY VEHICLE,MOVING CONSTANT SPEED,39.11081178,-76.93333179,"(39.11081178, -76.93333179)"
39.12831333,-77.11710833,MCP2311003D,180009447,Montgomery County Police,Injury Crash,2/23/18 15:38,Maryland (State),MUNCASTER MILL RD,Unknown,EXIT FR SCHOOL,,N/A,,SAME DIR REAR END,CLOUDY,DRY,DAYLIGHT,N/A,N/A,,31A7F544-6E02-4D08-8C87-166861E66672,Yes,POSSIBLE INJURY,N/A,NOT DISTRACTED,MD,DAB97092-A2D4-48DF-A54F-349E9D8A54B1,DISABLING,PASSENGER CAR,SLOWING OR STOPPING,39.12831333,-77.11710833,"(39.12831333, -77.11710833)"
39.08070704,-77.14445114,DD56050054,180009298,Rockville Police Departme,Property Damage Crash,2/22/18 15:00,Maryland (State),ROCKVILLE PIKE,Unknown,SPUR FR MD 28,,N/A,,SAME DIR REAR END,RAINING,WET,DAWN,TRAFFIC SIGNAL,NONE DETECTED,,B60A5AB1-B4FC-4624-99E5-FCBA291544CC,No,NO APPARENT INJURY,"RAIN, SNOW, WET",NOT DISTRACTED,MD,6A90846C-FAFB-4D5A-9F22-A0F3752889FB,FUNCTIONAL,VAN,STOPPED IN TRAFFIC LANE,39.08070704,-77.14445114,"(39.08070704, -77.14445114)"
39.10380749,-77.19115108,MCP21770034,180006002,Montgomery County Police,Property Damage Crash,2/2/18 8:30,County,SHADY GROVE RD,Maryland (State),W MONTGOMERY AVE,,N/A,,SAME DIR REAR END,UNKNOWN,N/A,DAYLIGHT,N/A,N/A,,64D0647C-84EC-4BC2-85F7-9F50F1F7C905,Yes,NO APPARENT INJURY,N/A,UNKNOWN,MD,8A5667CE-E2D2-4A3F-B4DC-FF834E27A8AC,UNKNOWN,PASSENGER CAR,SLOWING OR STOPPING,39.10380749,-77.19115108,"(39.10380749, -77.19115108)"
39.15747667,-77.27076667,MCP28750039,180009653,Montgomery County Police,Property Damage Crash,2/24/18 21:11,Maryland (State),CLOPPER RD,County,METZ DR,,N/A,,HEAD ON LEFT TURN,RAINING,WET,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,,07FB97CD-4B25-423B-AE9F-9E9D92726DC7,Yes,NO APPARENT INJURY,"RAIN, SNOW, WET",LOOKED BUT DID NOT SEE,MD,CA615A46-A2E8-4D68-A643-EC788CFFE2C1,FUNCTIONAL,PASSENGER CAR,MAKING LEFT TURN,39.15747667,-77.27076667,"(39.15747667, -77.27076667)"
39.14871063,-77.27666795,MCP2761001Z,180010201,Montgomery County Police,Property Damage Crash,2/27/18 16:39,Maryland (State),GREAT SENECA HWY,County,RICHTER FARM RD,,N/A,,SAME DIR REAR END,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,2D644499-31C2-4C5C-AA19-B28443A6A311,Yes,NO APPARENT INJURY,N/A,UNKNOWN,MD,641FDF49-7D36-4D56-87A5-15A5D749A1B6,DISABLING,PASSENGER CAR,MOVING CONSTANT SPEED,39.14871063,-77.27666795,"(39.14871063, -77.27666795)"
39.02152667,-77.14108333,MCP28480069,180010104,Montgomery County Police,Property Damage Crash,2/27/18 10:44,County,DEMOCRACY BLVD,Ramp,RAMP 4 FR IS 270Y NB TO DEMOCRACY BLVD,,N/A,,HEAD ON LEFT TURN,CLEAR,DRY,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,,5C3D1B1D-172C-450B-BDBC-10B57175238D,Yes,NO APPARENT INJURY,N/A,LOOKED BUT DID NOT SEE,MD,F56444A8-630D-4C3A-B049-2BC1723ED35A,DISABLING,PASSENGER CAR,MOVING CONSTANT SPEED,39.02152667,-77.14108333,"(39.02152667, -77.14108333)"
39.14222167,-77.19405167,MCP137800KN,180007534,Montgomery County Police,Injury Crash,2/13/18 13:24,Municipality,E DIAMOND AVE,Municipality,N SUMMIT AVE,,GAITHERSBURG,,SAME DIR REAR END,CLOUDY,DRY,DAYLIGHT,NO CONTROLS,UNKNOWN,,6F487DF0-ED03-497B-AD86-969C6E1E0623,Yes,POSSIBLE INJURY,N/A,UNKNOWN,,D595C072-BC1C-438F-96BF-9C96CD7EC56E,DISABLING,(SPORT) UTILITY VEHICLE,MOVING CONSTANT SPEED,39.14222167,-77.19405167,"(39.14222167, -77.19405167)"
